Candidate_ID,Education_Level,Experience_Years,Skills_Score,Certifications,Previous_Companies,Job_Match_Score,Suitability
2747,Master's,10,0.64,8,12,0.91,1
2748,Master's,39,0.97,0,7,0.96,0
2749,PhD,4,0.86,4,8,0.65,1
2750,Bachelor's,14,0.96,3,7,0.82,0
2751,Master's,32,0.72,7,6,0.96,0
2752,PhD,6,0.89,5,1,0.93,1
2753,Bachelor's,8,0.73,2,1,0.82,0
2754,PhD,12,0.73,7,6,0.69,0
2755,Master's,14,0.56,6,2,0.68,1
2756,PhD,25,0.63,0,6,1.0,0
2757,Master's,37,0.72,1,4,0.93,0
2758,Bachelor's,25,0.61,8,5,0.71,1
2759,Master's,16,0.76,10,7,0.64,1
2760,Master's,2,0.7,9,8,0.82,1
2761,Master's,4,0.74,3,3,0.97,1
2762,Master's,37,0.68,4,1,0.72,0
2763,Bachelor's,19,0.89,7,15,0.86,0
2764,PhD,32,0.68,7,10,0.71,0
2765,Master's,30,0.71,7,10,0.9,1
2766,PhD,26,0.6,0,5,0.74,1
2767,Bachelor's,6,0.75,3,6,0.84,1
2768,PhD,38,0.58,1,11,0.84,1
2769,PhD,15,0.6,1,11,0.89,0
2770,Master's,19,0.55,6,11,0.67,1
2771,Bachelor's,36,0.64,6,5,0.64,1
2772,Master's,31,0.88,9,4,0.73,0
2773,Master's,1,0.65,10,8,0.82,1
2774,Master's,39,0.88,4,11,0.76,1
2775,Master's,19,0.71,2,5,0.85,0
2776,PhD,9,0.79,4,1,0.72,0
2777,Master's,5,0.86,2,12,1.0,1
2778,Bachelor's,4,0.57,2,11,0.71,0
2779,Master's,31,0.79,8,9,0.74,0
2780,Bachelor's,36,0.7,8,0,0.75,1
2781,Bachelor's,0,0.52,7,4,0.84,1
2782,Bachelor's,22,0.68,1,11,0.97,0
2783,PhD,6,0.97,9,6,0.7,1
2784,Bachelor's,26,0.89,0,2,0.76,1
2785,Bachelor's,6,0.75,9,1,0.62,0
2786,Bachelor's,32,0.98,9,4,0.76,1
2787,Master's,37,1.0,4,1,0.76,0
2788,Bachelor's,24,0.93,9,1,0.71,1
2789,Bachelor's,34,0.92,10,0,0.93,0
2790,PhD,5,0.69,8,1,0.76,0
2791,PhD,13,0.81,10,8,0.81,0
2792,Master's,23,1.0,5,4,0.64,0
2793,PhD,22,0.55,9,1,0.66,1
2794,PhD,5,0.95,1,12,0.72,0
2795,Bachelor's,24,0.78,2,4,0.86,1
2796,Bachelor's,3,0.57,4,14,0.75,1
2797,Master's,37,0.79,5,9,0.84,1
2798,Bachelor's,39,0.97,9,12,0.94,0
2799,Bachelor's,28,0.88,8,3,0.7,0
2800,Bachelor's,12,0.77,2,2,0.8,1
2801,Bachelor's,22,0.84,4,11,0.69,1
2802,PhD,30,0.95,5,4,0.76,1
2803,PhD,21,0.87,6,15,0.68,1
2804,Bachelor's,7,0.5,8,10,0.85,1
2805,PhD,12,0.88,8,10,0.7,1
2806,Master's,27,0.71,9,13,0.81,0
2807,Master's,0,0.83,9,1,0.67,0
2808,PhD,6,0.88,1,13,0.67,0
2809,Bachelor's,23,0.87,7,12,0.61,0
2810,Master's,27,0.75,3,1,0.95,1
2811,Master's,14,0.73,6,13,1.0,1
2812,PhD,28,0.71,6,7,0.72,0
2813,PhD,33,0.96,5,15,0.93,1
2814,Master's,29,1.0,9,13,0.83,1
2815,PhD,9,0.86,2,1,0.66,1
2816,Master's,34,0.69,3,15,0.89,1
2817,PhD,25,0.86,4,12,0.93,1
2818,PhD,12,0.87,6,2,0.91,0
2819,Bachelor's,35,0.54,8,1,0.97,0
2820,Bachelor's,10,0.8,1,3,0.61,1
2821,Bachelor's,32,0.54,0,14,0.88,1
2822,Master's,7,0.67,8,11,0.83,0
2823,Bachelor's,33,0.64,8,13,0.79,0
2824,Master's,40,0.87,0,0,0.7,0
2825,PhD,24,0.52,7,3,0.8,1
2826,Bachelor's,7,0.58,3,3,0.84,0
2827,Bachelor's,28,0.7,1,5,0.62,0
2828,Bachelor's,11,0.59,8,2,0.7,0
2829,PhD,29,0.91,10,5,0.83,1
2830,Bachelor's,20,0.63,10,1,0.69,0
2831,Master's,28,0.77,0,14,0.98,0
2832,Bachelor's,15,0.96,9,10,0.97,0
2833,Bachelor's,30,0.91,5,6,0.89,1
2834,PhD,25,0.86,9,2,0.9,1
2835,PhD,27,0.56,0,4,0.68,0
2836,PhD,40,0.77,1,13,0.97,1
2837,PhD,9,0.61,2,1,0.93,1
2838,PhD,17,0.51,6,15,0.88,0
2839,Bachelor's,30,0.89,3,5,0.65,0
2840,PhD,23,0.6,5,8,0.93,1
2841,Bachelor's,0,0.54,9,10,0.76,1
2842,PhD,34,0.56,10,5,0.71,1
2843,Master's,7,0.57,1,7,0.87,0
2844,Bachelor's,2,0.69,8,13,0.94,1
2845,PhD,7,0.88,4,14,0.83,0
2846,Master's,40,0.9,5,15,0.82,0
2847,Master's,32,0.96,0,10,0.92,0
2848,Master's,19,0.65,3,1,0.68,0
2849,Bachelor's,7,0.65,3,11,0.69,0
2850,Master's,6,0.85,5,7,0.64,0
2851,Master's,30,0.54,0,7,0.61,0
2852,PhD,4,0.66,3,12,0.87,0
2853,Master's,10,0.73,9,13,1.0,0
2854,Bachelor's,31,0.78,7,6,0.64,1
2855,Bachelor's,5,0.51,8,13,0.91,0
2856,PhD,26,0.65,1,6,0.76,1
2857,Bachelor's,35,0.53,7,11,1.0,1
2858,PhD,30,0.65,10,14,0.99,1
2859,PhD,35,0.83,8,9,0.99,1
2860,Master's,32,0.66,6,7,1.0,0
2861,Master's,19,0.94,3,15,0.65,1
2862,Master's,17,0.83,6,11,0.95,0
2863,PhD,23,0.88,10,9,0.68,0
2864,Bachelor's,0,0.71,4,13,0.98,0
2865,PhD,38,0.56,1,7,0.76,1
2866,PhD,31,0.69,2,8,0.98,0
2867,Bachelor's,1,0.96,1,10,0.85,1
2868,Master's,9,0.62,6,9,0.93,0
2869,Bachelor's,24,0.66,4,8,0.86,1
2870,Bachelor's,16,0.56,10,15,0.7,0
2871,Bachelor's,14,0.54,5,12,0.96,1
2872,Master's,1,0.62,4,0,0.98,0
2873,Bachelor's,16,0.94,3,6,0.78,1
2874,Master's,19,0.93,10,1,0.95,0
2875,Master's,16,0.66,10,14,0.81,0
2876,Bachelor's,16,0.75,7,6,0.72,1
2877,PhD,20,0.54,3,5,0.73,0
2878,Master's,5,0.87,4,6,0.81,1
2879,Master's,13,0.86,2,11,0.64,0
2880,Bachelor's,35,0.99,6,14,0.66,1
2881,Master's,23,0.78,6,3,0.82,0
2882,Master's,39,0.57,6,13,0.81,0
2883,Master's,28,0.9,0,8,0.88,0
2884,PhD,19,0.64,7,6,0.87,0
2885,Master's,36,0.56,5,6,0.72,1
2886,Master's,34,0.93,2,7,0.64,0
2887,Bachelor's,40,0.6,10,12,0.65,1
2888,Bachelor's,16,0.64,0,11,0.78,0
2889,Master's,24,0.81,4,3,0.71,0
2890,Bachelor's,40,0.51,5,6,0.83,0
2891,Bachelor's,4,0.8,0,6,1.0,1
2892,Bachelor's,3,0.76,6,5,0.97,0
2893,PhD,20,0.96,6,4,0.66,0
2894,PhD,33,0.77,6,1,0.79,1
2895,Bachelor's,9,0.86,2,7,0.96,0
2896,PhD,8,0.91,3,1,0.63,0
2897,Master's,23,0.73,2,4,0.81,1
2898,PhD,24,0.95,2,14,0.65,0
2899,PhD,35,0.88,8,1,0.98,1
2900,Bachelor's,30,0.59,7,13,0.65,1
2901,Master's,20,0.88,7,13,0.78,1
2902,Bachelor's,17,0.95,7,15,0.61,0
2903,PhD,5,0.56,2,0,0.66,1
2904,PhD,8,0.67,10,9,0.65,1
2905,Bachelor's,29,0.66,7,11,0.7,1
2906,Bachelor's,17,0.76,7,10,0.77,0
2907,Bachelor's,39,0.57,0,15,0.65,1
2908,PhD,23,0.86,5,0,0.67,1
2909,Master's,15,0.5,8,7,0.94,1
2910,Master's,33,0.58,5,15,0.81,0
2911,PhD,36,0.74,5,10,0.71,0
2912,PhD,38,0.86,4,2,0.64,1
2913,Master's,18,0.73,7,10,0.94,1
2914,Bachelor's,28,0.63,9,11,0.77,0
2915,Bachelor's,30,0.75,3,3,0.64,0
2916,PhD,35,0.72,6,1,0.8,0
2917,Bachelor's,34,0.66,7,5,0.9,0
2918,Bachelor's,39,0.54,10,0,0.7,0
2919,Bachelor's,18,0.53,3,3,0.71,0
2920,Master's,17,0.89,7,1,0.96,0
2921,Master's,12,0.73,10,6,0.7,0
2922,Bachelor's,12,0.55,6,4,0.98,0
2923,Master's,25,0.95,0,10,0.88,1
2924,Bachelor's,22,0.5,4,6,0.95,1
2925,Bachelor's,7,0.78,5,3,0.9,1
2926,Bachelor's,37,0.82,10,14,0.79,0
2927,PhD,31,0.59,7,14,0.95,1
2928,Master's,32,0.59,10,15,0.94,0
2929,PhD,20,0.86,10,14,0.65,0
2930,PhD,13,0.68,10,15,0.77,1
2931,Bachelor's,5,0.95,8,7,0.79,0
2932,Bachelor's,38,0.77,0,10,0.74,1
2933,Bachelor's,25,0.99,9,10,0.78,1
2934,Bachelor's,36,0.67,6,4,0.96,0
2935,Bachelor's,10,0.52,8,6,0.8,0
2936,Bachelor's,10,0.74,0,10,0.69,1
2937,PhD,15,0.67,9,3,0.98,1
2938,Master's,38,0.62,10,14,0.72,0
2939,Bachelor's,11,0.64,10,10,0.96,0
2940,PhD,18,0.78,10,9,0.79,1
2941,Master's,4,0.93,10,13,0.79,0
2942,Master's,2,0.62,2,3,0.78,0
2943,Bachelor's,9,0.86,1,4,0.97,1
2944,Bachelor's,18,0.96,1,3,0.7,0
2945,PhD,7,0.94,3,6,0.97,1
2946,PhD,4,0.78,1,10,0.84,1
2947,Bachelor's,19,0.9,8,13,0.84,1
2948,Bachelor's,26,0.68,1,12,0.6,0
2949,Master's,16,0.53,0,12,0.62,0
2950,Master's,34,0.58,2,13,0.71,1
2951,Bachelor's,36,0.71,10,4,0.74,0
2952,PhD,20,0.9,4,9,0.83,0
2953,Bachelor's,16,0.59,6,13,0.88,1
2954,PhD,31,0.55,6,12,0.94,0
2955,Master's,9,0.55,6,15,0.87,1
2956,Bachelor's,6,0.72,10,14,0.79,0
2957,Master's,27,0.95,6,3,0.72,0
2958,Bachelor's,19,1.0,6,1,0.78,0
2959,PhD,18,0.55,1,0,0.66,0
2960,Bachelor's,28,0.85,9,4,0.62,0
2961,Master's,9,0.77,6,6,0.69,1
2962,PhD,20,0.59,4,14,0.93,0
2963,Bachelor's,35,0.8,6,15,0.84,0
2964,Bachelor's,29,0.73,0,14,0.96,0
2965,Master's,40,0.55,4,0,0.79,1
2966,Bachelor's,12,0.78,0,4,0.95,0
2967,Master's,33,0.78,1,0,0.64,0
2968,PhD,0,0.74,2,1,0.72,1
2969,Bachelor's,12,0.88,7,13,0.71,0
2970,PhD,17,0.78,4,6,0.65,0
2971,Master's,28,0.77,9,6,0.85,1
2972,Bachelor's,35,0.67,7,15,0.89,0
2973,Master's,24,0.65,10,3,1.0,1
2974,Bachelor's,9,0.56,8,8,0.9,1
2975,Master's,36,0.57,9,4,0.71,1
2976,PhD,37,0.91,9,13,0.69,1
2977,Bachelor's,17,0.65,5,5,0.62,1
2978,Bachelor's,38,0.83,2,15,0.84,1
2979,Bachelor's,28,0.89,7,3,0.95,1
2980,PhD,33,0.79,5,2,0.93,0
2981,Bachelor's,30,0.53,2,13,0.91,0
2982,PhD,36,0.81,3,11,0.88,0
2983,PhD,24,0.74,7,8,0.83,0
2984,Bachelor's,27,0.8,3,6,0.81,0
2985,Master's,32,0.73,7,4,0.65,0
2986,PhD,12,0.88,4,13,0.81,0
2987,Master's,33,0.54,0,1,1.0,1
2988,PhD,11,0.83,0,7,0.96,0
2989,Bachelor's,20,0.55,3,7,0.63,0
2990,Master's,40,0.79,10,6,0.65,0
2991,Bachelor's,15,0.79,0,9,0.81,0
2992,Master's,38,0.59,4,4,0.76,1
2993,Master's,9,0.6,2,13,0.78,0
2994,PhD,25,0.73,3,6,0.67,0
2995,Bachelor's,15,0.77,0,8,0.98,1
2996,Master's,8,0.51,9,7,0.73,1
2997,PhD,17,0.58,4,2,0.97,0
2998,PhD,38,0.63,10,8,0.95,0
2999,PhD,24,0.53,7,3,0.94,0
3000,Bachelor's,38,0.54,4,8,0.77,0
3001,PhD,27,0.9,5,7,0.96,0
3002,PhD,21,0.62,7,4,0.67,1
3003,PhD,31,0.57,10,8,0.83,1
3004,Master's,15,0.62,5,2,0.83,1
3005,Master's,16,0.8,5,10,0.76,0
3006,Bachelor's,19,0.75,6,9,0.71,1
3007,Master's,33,0.77,9,3,0.96,1
3008,PhD,5,0.98,8,10,0.92,0
3009,Master's,14,0.63,1,5,0.93,1
3010,Bachelor's,8,0.99,6,10,0.73,0
3011,Bachelor's,31,0.6,3,8,0.68,0
3012,Bachelor's,35,0.99,10,15,0.9,1
3013,PhD,32,0.65,5,11,0.96,1
3014,Bachelor's,2,0.59,2,0,0.86,1
3015,PhD,32,0.65,2,3,0.98,1
3016,PhD,15,0.55,5,3,0.87,0
3017,Master's,17,0.51,2,10,0.8,0
3018,PhD,27,0.56,3,10,0.86,0
3019,PhD,2,0.74,0,3,0.76,1
3020,Bachelor's,10,0.79,6,9,0.91,1
3021,PhD,26,0.75,8,8,0.92,1
3022,Bachelor's,31,0.51,5,6,0.9,1
3023,PhD,27,0.8,7,10,1.0,0
3024,PhD,7,0.8,8,4,0.81,1
3025,Master's,28,0.68,7,6,0.89,0
3026,PhD,12,0.95,8,6,0.82,1
3027,Bachelor's,40,0.51,0,0,0.79,0
3028,Master's,3,0.64,8,2,0.92,0
3029,Master's,4,0.96,10,13,0.77,0
3030,Master's,24,0.61,3,13,0.85,0
3031,Bachelor's,9,0.76,0,9,0.88,0
3032,PhD,38,0.72,6,6,0.96,1
3033,PhD,8,0.83,2,0,0.85,1
3034,PhD,7,0.68,7,12,0.79,0
3035,Master's,27,0.67,7,8,0.69,0
3036,Master's,0,0.78,6,7,0.7,1
3037,Master's,4,0.69,3,9,0.82,1
3038,Master's,16,0.95,1,10,0.84,1
3039,Master's,32,0.65,5,1,0.88,0
3040,PhD,14,0.6,6,9,1.0,0
3041,PhD,34,0.96,10,1,0.75,1
3042,Master's,38,0.55,0,11,0.7,0
3043,Bachelor's,13,0.85,8,2,0.86,1
3044,PhD,38,0.84,2,6,0.89,0
3045,Bachelor's,7,0.7,3,9,0.87,1
3046,Master's,13,0.56,7,1,0.91,0
3047,Bachelor's,6,0.74,3,15,0.65,0
3048,Bachelor's,30,0.6,9,8,0.63,0
3049,Bachelor's,13,0.66,1,9,0.77,1
3050,Bachelor's,5,0.58,3,7,0.85,1
3051,Bachelor's,34,0.98,7,4,0.65,0
3052,Master's,4,0.63,8,11,0.63,1
3053,Master's,40,0.85,9,6,0.69,0
3054,Master's,35,0.86,6,5,0.72,1
3055,PhD,19,0.59,3,7,0.62,0
3056,Master's,19,0.74,6,12,0.99,1
3057,Bachelor's,17,0.81,4,1,0.99,0
3058,Master's,1,0.64,9,5,0.78,1
3059,Bachelor's,13,0.6,10,0,0.74,0
3060,Master's,35,0.85,1,7,0.74,1
3061,Bachelor's,38,0.99,7,5,0.73,1
3062,Bachelor's,27,0.71,9,2,0.9,1
3063,Bachelor's,32,0.51,6,1,0.88,1
3064,Bachelor's,40,0.59,8,15,0.74,0
3065,Bachelor's,16,0.89,2,4,0.84,1
3066,Master's,20,0.97,9,6,0.9,1
3067,PhD,15,0.85,3,8,0.94,1
3068,Master's,32,0.95,7,9,0.81,0
3069,PhD,7,0.51,7,4,0.97,0
3070,PhD,4,0.63,8,3,0.72,0
3071,Master's,2,0.55,2,6,0.89,0
3072,Bachelor's,6,0.88,1,12,0.86,0
3073,Bachelor's,30,0.93,4,4,0.65,0
3074,Bachelor's,24,0.69,5,5,0.6,1
3075,PhD,17,0.74,1,0,0.8,1
3076,Bachelor's,17,0.95,1,15,0.94,1
3077,PhD,9,0.51,2,12,0.71,1
3078,Bachelor's,6,0.95,8,7,0.63,1
3079,PhD,16,0.62,6,13,0.71,0
3080,PhD,20,0.63,10,4,0.88,1
3081,PhD,21,0.84,8,4,0.62,0
3082,Bachelor's,20,0.83,10,7,0.65,0
3083,PhD,24,0.72,0,1,0.67,0
3084,Master's,18,0.6,3,9,0.7,0
3085,PhD,10,0.85,0,11,0.86,0
3086,PhD,28,0.58,8,8,0.81,1
3087,PhD,16,0.63,9,11,0.85,1
3088,Master's,28,0.71,6,15,0.65,0
3089,Bachelor's,0,0.85,3,7,0.84,1
3090,PhD,38,0.89,9,12,0.94,0
3091,PhD,29,0.61,1,1,0.87,0
3092,Master's,2,0.79,0,14,0.9,1
3093,Bachelor's,25,0.68,10,5,0.78,0
3094,Master's,29,0.62,3,2,0.81,1
3095,Bachelor's,2,0.54,0,14,0.89,1
3096,Master's,2,0.59,3,15,0.64,0
3097,Bachelor's,12,0.55,8,6,0.9,0
3098,PhD,26,0.56,6,4,0.66,0
3099,Master's,1,0.79,10,5,0.67,1
3100,Master's,17,0.86,8,3,0.72,1
3101,PhD,12,0.78,0,1,0.95,0
3102,Bachelor's,4,0.99,8,14,0.84,1
3103,Master's,15,0.82,9,13,0.9,0
3104,Bachelor's,31,0.59,7,6,0.81,0
3105,PhD,24,0.86,9,1,0.61,0
3106,Bachelor's,30,0.87,4,4,0.61,0
3107,Bachelor's,3,0.76,2,4,0.82,1
3108,PhD,0,0.6,0,11,0.87,0
3109,Bachelor's,11,1.0,5,1,0.81,0
3110,PhD,6,0.63,10,1,0.78,0
3111,Bachelor's,29,0.88,4,9,0.71,1
3112,Master's,27,1.0,3,11,0.61,0
3113,Master's,33,0.7,7,2,0.97,0
3114,Master's,29,0.9,8,3,0.75,0
3115,Bachelor's,13,0.62,8,7,0.67,0
3116,Bachelor's,3,1.0,9,13,0.8,1
3117,Master's,34,1.0,7,7,0.84,1
3118,Bachelor's,29,0.85,1,10,0.88,1
3119,Bachelor's,3,0.6,7,0,0.9,0
3120,PhD,20,0.74,7,14,0.6,0
3121,PhD,12,0.75,0,9,0.93,0
3122,Master's,29,0.82,10,11,0.87,0
3123,Bachelor's,40,0.95,7,11,0.69,0
3124,Bachelor's,13,0.7,1,12,0.93,1
3125,Bachelor's,17,0.89,5,8,0.73,1
3126,Master's,32,1.0,1,5,0.7,0
3127,Bachelor's,40,0.77,3,6,0.92,1
3128,Bachelor's,19,0.67,7,3,1.0,1
3129,Master's,17,0.73,7,13,0.79,1
3130,Bachelor's,32,0.73,8,10,0.64,1
3131,PhD,8,0.71,9,9,0.96,1
3132,PhD,6,1.0,0,6,0.7,1
3133,Master's,3,0.78,9,6,0.83,1
3134,Bachelor's,40,0.8,0,12,0.78,0
3135,Master's,35,0.71,3,9,0.71,1
3136,PhD,8,0.93,8,7,0.88,0
3137,PhD,31,0.89,5,8,0.79,0
3138,Bachelor's,9,0.67,1,14,0.84,1
3139,Master's,22,0.68,5,7,0.84,1
3140,PhD,18,0.54,1,11,0.93,0
3141,Bachelor's,38,0.56,5,2,0.76,1
3142,Bachelor's,28,0.57,4,6,0.69,1
3143,Bachelor's,33,0.73,5,9,0.99,1
3144,Bachelor's,2,0.51,8,6,0.69,1
3145,Master's,13,0.85,3,3,0.86,1
3146,Bachelor's,5,0.91,1,1,0.96,0
3147,Bachelor's,20,0.54,3,11,0.86,1
3148,PhD,0,0.59,3,1,0.91,1
3149,Master's,22,0.69,4,12,0.66,0
3150,Master's,30,0.53,9,10,0.91,1
3151,Bachelor's,3,0.69,1,2,0.85,0
3152,Master's,23,0.69,0,9,1.0,0
3153,PhD,13,0.6,2,2,0.88,0
3154,Bachelor's,10,0.65,10,12,0.97,0
3155,PhD,15,0.65,6,4,0.8,1
3156,Master's,14,0.8,0,10,0.92,1
3157,PhD,40,0.87,8,10,0.94,0
3158,PhD,36,0.92,5,6,0.8,0
3159,PhD,27,0.61,7,1,0.96,0
3160,PhD,18,0.51,4,1,0.99,1
3161,PhD,12,0.6,2,14,0.75,0
3162,Master's,1,0.62,10,0,0.91,1
3163,Bachelor's,11,0.55,0,11,0.88,1
3164,PhD,36,0.97,10,11,0.88,1
3165,PhD,16,0.51,1,8,0.71,0
3166,PhD,24,0.62,5,7,0.86,1
3167,PhD,21,0.93,2,7,0.91,1
3168,Master's,29,0.91,10,5,0.91,1
3169,Master's,33,0.67,8,13,0.92,1
3170,Master's,19,0.55,4,10,0.92,1
3171,Master's,16,0.52,7,8,0.91,0
3172,Bachelor's,26,0.67,4,15,0.71,0
3173,PhD,16,0.68,8,14,0.78,0
3174,Bachelor's,28,0.89,5,10,0.93,1
3175,PhD,39,0.78,2,3,0.92,1
3176,PhD,15,0.91,7,14,0.88,1
3177,PhD,29,0.68,3,13,0.95,1
3178,Bachelor's,34,0.65,2,1,0.66,0
3179,PhD,18,0.5,1,10,0.81,0
3180,PhD,39,0.93,1,8,0.91,0
3181,PhD,28,0.71,4,5,0.76,0
3182,Master's,18,0.97,6,14,0.66,0
3183,Master's,2,0.97,4,11,0.76,1
3184,Master's,40,0.8,9,8,0.79,1
3185,Bachelor's,24,0.63,4,12,0.94,1
3186,Master's,5,0.51,6,9,0.71,0
3187,Master's,28,0.59,4,11,0.99,0
3188,PhD,12,0.58,0,6,0.8,1
3189,Master's,0,0.8,8,4,0.75,0
3190,PhD,10,0.86,6,9,0.7,0
3191,Master's,17,0.65,1,1,1.0,1
3192,PhD,5,0.79,5,7,0.9,1
3193,PhD,36,0.97,5,13,0.88,0
3194,Master's,26,0.89,5,0,0.88,0
3195,Master's,24,0.69,3,4,0.87,0
3196,Master's,26,0.79,1,11,0.77,1
3197,PhD,13,0.72,7,8,0.72,0
3198,Master's,20,0.86,1,6,0.72,0
3199,PhD,3,0.88,0,14,0.71,0
3200,Master's,4,0.64,3,15,0.89,0
3201,Bachelor's,29,0.81,7,1,0.87,0
3202,Bachelor's,29,0.79,9,1,0.92,0
3203,PhD,37,0.7,6,3,0.95,0
3204,Master's,22,0.93,1,7,0.84,0
3205,Bachelor's,10,0.71,2,14,0.85,1
3206,Master's,29,0.92,7,8,0.68,1
3207,Bachelor's,35,0.56,2,8,0.9,0
3208,Bachelor's,3,0.67,6,12,0.98,0
3209,PhD,16,0.55,6,1,0.6,1
3210,PhD,1,0.91,0,5,0.78,1
3211,Master's,20,0.59,2,4,0.88,0
3212,PhD,24,0.7,8,7,0.97,1
3213,Master's,35,0.74,5,7,0.66,0
3214,PhD,3,0.87,0,1,0.79,1
3215,PhD,8,0.98,0,6,0.88,0
3216,Bachelor's,8,0.57,7,1,0.71,1
3217,Bachelor's,26,0.82,5,12,0.88,0
3218,Master's,21,0.83,2,7,0.78,1
3219,PhD,16,0.78,5,8,0.9,1
3220,Master's,38,0.82,8,14,0.87,0
3221,PhD,11,0.53,6,10,0.84,1
3222,PhD,17,0.71,2,11,0.82,1
3223,Bachelor's,1,0.9,4,3,0.86,0
3224,Bachelor's,27,0.57,0,4,0.85,0
3225,PhD,40,0.96,5,5,0.81,1
3226,Master's,39,0.91,0,0,0.72,1
3227,PhD,12,0.95,2,13,0.76,0
3228,Master's,9,0.72,10,9,0.82,1
3229,PhD,12,0.76,4,14,0.91,1
3230,PhD,20,0.97,10,5,0.99,0
3231,Master's,10,0.88,8,6,0.62,0
3232,PhD,24,0.93,10,13,0.77,1
3233,Master's,35,0.58,1,3,0.61,1
3234,PhD,39,0.65,10,9,0.98,1
3235,PhD,29,0.51,5,0,0.89,0
3236,Master's,34,0.67,9,4,0.97,1
3237,PhD,17,0.98,4,12,0.73,1
3238,Master's,30,0.94,8,11,0.69,1
3239,PhD,17,0.73,10,11,0.74,1
3240,PhD,15,0.64,0,7,0.61,1
3241,PhD,40,0.97,10,11,0.86,1
3242,Master's,21,0.83,6,9,0.64,0
3243,PhD,40,0.7,4,15,0.71,1
3244,Bachelor's,39,0.54,6,6,0.89,0
3245,PhD,12,0.65,10,8,0.77,1
3246,Master's,37,0.87,3,15,0.64,0
3247,PhD,8,0.73,6,12,0.98,1
3248,Master's,31,0.71,6,0,0.61,0
3249,PhD,9,0.59,4,5,0.71,1
3250,Master's,34,0.53,5,9,0.62,1
3251,Master's,35,0.92,9,0,0.63,1
3252,Bachelor's,22,0.52,9,10,1.0,1
3253,Bachelor's,36,0.59,8,7,0.68,1
3254,Master's,28,0.96,1,7,0.96,1
3255,Master's,18,0.81,0,14,0.76,1
3256,Bachelor's,25,0.53,0,13,0.81,0
3257,Bachelor's,21,0.86,8,13,0.71,1
3258,Bachelor's,36,0.73,2,6,0.73,0
3259,Bachelor's,17,0.6,10,13,0.99,0
3260,Bachelor's,37,0.99,9,10,0.81,1
3261,Bachelor's,18,0.59,3,11,0.88,0
3262,Master's,33,0.86,3,3,0.63,1
3263,Bachelor's,26,0.94,4,14,0.92,1
3264,Bachelor's,6,0.99,8,3,0.99,1
3265,Master's,10,0.74,8,3,0.67,1
3266,PhD,37,0.55,9,14,0.62,0
3267,PhD,23,1.0,8,9,0.63,0
3268,PhD,7,0.81,3,6,0.65,0
3269,Master's,15,0.68,6,3,0.85,0
3270,PhD,26,0.56,3,5,0.61,0
3271,PhD,18,0.81,5,8,0.78,1
3272,PhD,23,0.66,2,6,0.78,0
3273,Master's,24,0.67,9,15,0.82,1
3274,PhD,6,0.89,7,0,0.74,1
3275,PhD,36,0.65,5,13,0.7,1
3276,Bachelor's,16,0.79,2,2,0.69,1
3277,PhD,29,0.51,8,6,0.8,0
3278,Bachelor's,15,0.99,9,12,0.73,0
3279,Bachelor's,20,0.72,4,2,0.75,0
3280,PhD,34,0.91,0,8,0.7,1
3281,Master's,38,0.97,1,9,0.72,0
3282,Bachelor's,27,0.9,6,1,0.8,1
3283,PhD,1,0.61,6,3,0.82,0
3284,Bachelor's,31,0.81,6,0,0.77,0
3285,Bachelor's,6,0.55,1,0,0.91,0
3286,Bachelor's,26,0.85,6,7,0.65,1
3287,Bachelor's,14,1.0,2,11,0.74,1
3288,PhD,28,0.9,6,2,0.73,1
3289,Bachelor's,1,0.52,9,4,0.61,0
3290,PhD,32,0.88,6,15,0.98,0
3291,Bachelor's,2,0.69,2,6,0.8,1
3292,PhD,23,0.86,3,1,0.68,0
3293,Bachelor's,23,0.87,9,15,0.89,0
3294,PhD,40,0.79,5,2,0.62,0
3295,Master's,3,0.51,0,6,0.7,1
3296,Bachelor's,27,0.87,9,4,0.61,0
3297,Bachelor's,6,0.54,2,4,0.83,0
3298,Master's,9,0.97,4,6,0.79,0
3299,PhD,10,0.87,6,13,0.78,0
3300,Master's,14,0.96,0,10,0.72,1
3301,PhD,10,0.96,8,14,0.69,1
3302,Master's,26,0.5,7,15,0.76,0
3303,Master's,17,0.75,6,12,0.61,0
3304,Bachelor's,32,0.83,4,5,0.85,0
3305,Bachelor's,35,0.88,9,7,0.69,1
3306,Master's,23,0.71,10,8,0.6,1
3307,PhD,40,0.8,10,8,0.94,1
3308,Bachelor's,10,0.82,8,1,0.82,1
3309,Master's,23,0.95,6,7,0.94,0
3310,Master's,40,0.62,8,10,0.8,1
3311,Bachelor's,26,0.96,1,12,0.61,0
3312,PhD,30,0.8,9,7,0.62,0
3313,Master's,15,0.95,10,7,0.76,0
3314,PhD,33,0.58,9,0,0.75,1
3315,PhD,26,0.91,4,5,0.78,1
3316,PhD,17,0.72,1,0,0.83,0
3317,PhD,23,0.67,1,6,0.87,0
3318,Bachelor's,22,0.97,0,14,0.76,0
3319,PhD,34,0.87,7,9,0.97,0
3320,PhD,14,0.88,5,9,0.68,1
3321,Master's,25,0.96,9,9,0.62,1
3322,Bachelor's,6,0.98,4,14,0.99,1
3323,Master's,8,0.85,9,9,0.86,0
3324,Bachelor's,22,0.68,2,14,0.9,0
3325,Master's,0,0.78,10,14,0.67,0
